category,loud_mean,loud_std,pause_ratio,pitch_mean,pitch_std,syllables_per_sec,spectral_centroid,spectral_rolloff,words_per_minute,zcr_mean,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_bandwidth,spectral_flux,chroma_mean,file,File Name,speech_pace,pausing_fluency,loudness_control,pitch_variation,articulation_clarity,expressive_emphasis,filler_words,overall,strengths,areas_for_improvement
Persuasive,0.043931454,0.056949284,0.4628842065,1700.6755,1130.7054,4.00165976,2776.72697,4039.56966,150.0206149,0.1134541675,-455.00397,57.91473,-3.9746232,9.174356,-0.50475156,-0.5927246,-11.441469,-12.655673,-6.587117,-9.265034,-10.492081,-7.3742394,-2.9111109,1482.835499,0.8771554,0.35213244,p2.17.mp3,p2.17,3,2,4,4,4,4,1,3,"Dynamic pitch, strong projection, and passionate delivery of message.","Eliminate filler words, improve verbal fluency, and smooth out pace."
Persuasive,0.022390136,0.0320425,0.523510521,1492.968,1141.538,4.502124912,2857.663306,4142.75771,167.2040889,0.1041011366,-463.74167,44.815125,4.9075503,9.511312,2.600446,-0.6496555,-8.275448,-7.5706773,-10.175453,-10.633508,-8.945968,-5.8712597,-4.9734025,1509.048324,0.7491661,0.34397572,p2.18.mp3,p2.18,3,2,4,3,4,3,2,3,"Clear articulation, strong projection, and logical argument structure.","Improve verbal fluency, eliminate repetitions, and vary intonation."
Persuasive,0.020049924,0.04338821,0.6870596836,1597.7407,1087.3823,3.509199393,5749.765021,7424.211663,149.4128942,0.2540418161,-472.09332,33.170197,-8.390702,0.43822873,-8.415291,-3.92,-4.3893213,-9.798007,-5.7932863,-8.869149,-5.632207,-1.100253,-2.7299511,2130.877428,0.55614454,0.28479263,p2.19.mp3,p2.19,3,4,5,3,4,4,4,4,"Excellent projection, authoritative tone, and strong command of facts.","Increase pitch variation, improve fluency, and sound less monotonous."
Persuasive,0.017451191,0.027509108,0.6970280068,1541.5475,1175.7402,4.111389712,5583.993604,6784.904252,151.217876,0.241568894,-439.57236,36.288387,6.1621747,5.5177355,1.4481199,0.403433,-4.202618,-5.7920203,-7.0708804,-7.834505,-6.4583955,-6.819237,-5.3325,1295.473018,0.5814435,0.29111758,p2.2.mp3,p2.2,4,4,4,3,5,4,4,4,"Impeccable clarity, convincing tone, and high energy.",Increase pitch variation for greater emotional range.
Persuasive,0.008895697,0.015627688,0.7785206084,1723.5498,1136.5022,4.136530433,2751.69696,4179.098822,157.5368295,0.09710891382,-487.35626,18.04752,-8.27417,2.2720199,-5.1015425,-2.3483202,-4.5630884,0.3768759,-3.2337856,-2.3133817,-0.9922385,-1.6147887,-0.72373027,1565.382213,0.6609557,0.36623216,p2.20.mp3,p2.20,4,4,5,5,4,5,4,5,"Excellent projection, highly dynamic pitch, and contagious enthusiasm.",Maintain a consistent pace; polish complex transitions.
Persuasive,0.036796067,0.06120728,0.5806009144,1812.1874,1116.2922,3.586523055,3541.934878,5067.301148,149.8744693,0.1004590714,-435.97668,38.303402,-5.9941807,2.614567,-3.2970905,-2.7403038,-9.546134,-6.7941275,-8.195768,-7.228319,-5.8503466,-4.042018,-4.0715833,1746.104305,0.7971856,0.29350072,p2.21.mp3,p2.21,5,5,5,5,5,5,5,5,Flawless comedic timing and exceptional vocal control.,Execution is perfect; no genuine delivery flaws.
Persuasive,0.03287565,0.04776467,0.5209155785,1587.5969,1195.4381,3.759973215,2141.632996,3148.983094,140.6556937,0.07735540796,-472.7795,52.055794,4.7958627,13.553288,2.9002864,4.0742316,-4.4272375,-4.2001815,-6.9500875,-5.4371967,-3.719014,-5.0067554,-4.6719933,1216.274868,0.87525904,0.42843974,p2.22.mp3,p2.22,4,4,5,5,4,5,4,5,"Highly dynamic voice, exceptional projection, and powerful emphasis.","Maintain consistent pace, and reduce minor verbal stumbles."
Persuasive,0.019438693,0.027829023,0.5839058552,1710.5483,1122.2184,4.046841064,4096.27147,5707.571073,163.3243969,0.1346108939,-480.29944,38.368793,1.7867298,10.800827,-1.3929776,3.8198576,-6.946032,-2.9577239,-4.995352,-4.0157886,-4.5433965,-3.217822,-3.1129184,1759.767585,0.83273643,0.34340385,p2.23.mp3,p2.23,4,3,4,4,4,5,3,4,"Powerful emphasis, high energy, compelling story.","Improve fluency, reduce vocal fillers and stumbles."
Persuasive,0.017546982,0.02946117,0.6189786412,1609.1255,1130.418,4.061022175,4219.443269,5395.371582,160.141272,0.1792871285,-486.11038,39.11428,-1.0082566,2.156344,-6.204274,-7.200702,-6.618698,-5.566711,-3.6560423,-4.21279,-2.9298952,-2.2113876,-2.933781,1368.993383,0.71864843,0.26727167,p2.24.mp3,p2.24,3,3,4,2,4,3,3,3,"Clear articulation, strong projection, and heartfelt sincerity.","Increase pitch variation, eliminate stumbles, and quicken the pace."
Persuasive,0.020365383,0.03938341,0.6804151978,1725.0316,1151.5651,3.589710635,2834.665394,4329.840414,129.1486119,0.08984084299,-454.79,24.746117,-10.88595,0.9411923,-2.766576,-6.6537714,-6.5607667,-0.33427566,-4.2565327,-1.9162239,-1.182519,-1.4149545,-2.6618207,1584.625819,0.5897417,0.36074466,p2.25.mp3,p2.25,3,4,5,3,5,4,5,4,"Excellent articulation, strong projection, and no filler words.",Increase pitch variation; make pace less uniform.
Persuasive,0.009564923,0.015343937,0.6027864816,1569.7183,1112.3495,3.845903333,4205.408899,5848.776404,121.7387446,0.1767508595,-530.3199,37.564037,-0.45776033,6.6061597,-4.7671065,-0.42266756,-7.228679,-11.969913,-6.4469743,-8.5309305,-6.492365,-3.1429505,-4.7466974,1987.246907,0.6210085,0.30322006,p2.26.mp3,p2.26,2,1,3,3,2,4,1,2,"Passionate, strong ethical appeals, and clear conviction.","Practice fluency, eliminate stumbles, and improve pacing."
Persuasive,0.04957751,0.060327496,0.4059684685,1579.5833,1055.8835,4.183608336,2930.822239,4468.169321,163.260274,0.08796567952,-442.6247,47.60397,2.1947567,14.612422,-9.903404,3.3839824,-9.9250965,-11.941993,-11.146376,-6.665196,-3.8774066,-11.040249,-3.3461332,1622.149232,0.9494528,0.32986483,p2.27.mp3,p2.27,5,5,5,4,5,5,5,5,"Exceptional clarity, consistent pacing, highly professional.",Integrate more visible passion/emotion in delivery.
Persuasive,0.0070265876,0.00956638,0.5138186987,1567.0657,1146.8403,3.856388557,2985.879717,4460.567874,133.6473283,0.1128215188,-587.1923,44.284172,-0.073636726,11.605311,7.6301413,-1.2913376,-4.94331,-0.47692177,-9.747619,-4.102287,-5.174002,-4.482904,-5.256141,1583.244476,0.767951,0.3815771,p2.28.mp3,p2.28,4,4,3,2,4,3,4,3,"Good pacing, logical flow, very clean speech.","Increase volume and projection, eliminate persistent uptalk."
Persuasive,0.015998157,0.024640309,0.5743925815,1879.6532,1183.1863,4.181031203,2890.081062,4350.835367,220.474655,0.09486041078,-490.29773,40.68159,-6.633652,4.003679,0.99545157,1.8935322,-2.629697,2.1153626,-6.8800354,-5.606451,-8.80783,-3.869049,-4.9393983,1951.509918,0.8847242,0.33319923,p2.29.mp3,p2.29,3,3,3,5,3,5,3,4,"Emotionally profound pitch variation, highly effective emphasis, deeply sincere tone.","Maintain more consistent pace, strengthen volume control, clarify articulation."
Persuasive,0.04879775,0.041801427,0.2696723054,1550.5624,1081.7853,4.399896457,2418.059721,3574.852431,145.259364,0.08974277206,-445.9088,71.27625,4.874951,14.699271,2.524635,8.863679,-9.479652,-5.360722,-9.062945,-4.276317,-5.2271304,-1.4874815,-2.236129,1314.578355,1.1774616,0.41022623,p2.3.mp3,p2.3,3,3,4,4,5,4,3,3,"Excellent clarity, high energy, and passionate delivery.","Slow pace, reduce filler words, and utilize silence."
Persuasive,0.0049391524,0.008062602,0.8885405307,1417.2454,1028.5645,3.982846792,3642.269121,4856.810785,153.8085938,0.1375591188,-471.92032,22.742117,2.6562898,-1.779933,-5.3458414,-3.1517475,-5.65292,-5.9216228,-3.5276272,-2.8342311,-0.9970609,-0.10083288,-0.3307104,1544.960325,0.39746994,0.3046339,p2.30.mp3,p2.30,4,4,5,4,5,5,5,5,"Professional fluency, crisp articulation, strong confidence.",More physical movement to match energy.
Persuasive,0.029047903,0.041859593,0.5303855192,1457.4861,1169.4017,4.304536452,4040.21448,5330.360158,161.1796401,0.1569009489,-476.26007,50.15803,6.7996964,11.175045,3.4392428,-0.13792355,-8.224545,-10.164385,-11.836511,-9.398184,-7.0846148,-4.877039,-4.463614,1639.615899,0.81100917,0.3198399,p2.4.mp3,p2.4,4,4,4,4,5,4,5,4,"Clear articulation, passionate, purposeful pauses.","Vary volume, slow down complex facts."
Persuasive,0.017264964,0.024167955,0.5185494536,1787.9951,1166.4014,4.139674743,3448.236997,4940.768166,150.7189327,0.1235673572,-522.51764,35.84413,-4.46976,4.1053295,1.4074667,0.4233469,-16.835794,-2.682918,-12.509833,-6.581178,-6.0377827,-4.5420847,-8.519841,1777.777173,0.91420144,0.32518423,p2.5.mp3,p2.5,3,4,4,3,4,3,5,4,"Confident presence, high clarity, and strong focus.","Slow pace, increase pitch variation, and emphasize key facts."
Persuasive,0.016974248,0.026257882,0.5742930941,1617.4358,1067.1783,4.054307549,2660.227562,3785.542964,163.1675832,0.08766532697,-505.7891,37.893322,-10.0009,0.26682696,-2.7694435,-1.0153255,-10.948728,-9.193719,-8.7163,-6.72501,-7.4002614,-8.115961,-6.9187603,1546.893463,0.8090714,0.3557815,p2.6.mp3,p2.6,4,4,3,3,5,3,5,3,"Excellent fluency, clear articulation, and authentic delivery.","Increase volume, project voice, and vary intonation."
Persuasive,0.01545016,0.027781516,0.6841250854,1581.292,1116.6836,4.471978731,3949.122839,5329.914529,168.5271195,0.1605861261,-470.6838,41.53437,2.5383143,2.0775878,-1.7496041,-5.12549,-9.479401,-9.105632,-11.123613,-9.356413,-6.353465,-4.1384063,-3.6113322,1721.977241,0.5945484,0.27711573,p2.7.mp3,p2.7,2,2,3,3,4,2,4,2,"Clear articulation, low use of filler words.","Slow pace, practice purposeful pausing, increase vocal variety."
Persuasive,0.018559126,0.029616853,0.6073899645,1590.9064,1114.2328,4.23427484,3199.634721,4593.469351,155.7992788,0.1080705982,-459.86246,33.389736,-1.9387074,2.3454874,-0.48861647,-1.8103458,-14.895386,-4.184673,-7.738978,-5.1836324,-0.958856,-2.6628153,-2.0604296,1739.833999,0.74387133,0.32913423,p2.8.mp3,p2.8,4,5,4,3,5,3,5,4,"Outstanding fluency, clear articulation, and professional delivery.","Increase pitch variation, emphasize scientific facts."
Persuasive,0.025844939,0.044530105,0.5780497828,1518.1713,1123.8177,4.078085786,4178.062196,5321.642718,177.1805653,0.1692461152,-480.1933,46.94916,1.3636309,8.716362,-3.018235,-3.099039,-8.245311,-12.30933,-7.8411956,-7.030087,-6.5529046,-2.8061833,-3.0461094,1388.495051,0.7755089,0.3121182,p2.9.mp3,p2.9,3,3,4,4,5,4,2,3,"Excellent articulation, confident projection, and strong main theme emphasis.","Eliminate filler words, slow pace, and increase fluency."
Persuasive,0.025742285,0.03647637,0.4646470408,1614.5618,1113.6273,4.232919297,4312.261449,5605.461828,185.6531407,0.1690026094,-493.60254,56.35289,-1.3913224,6.4660635,0.36547777,0.86193866,-11.060389,-10.019391,-6.8187222,-8.184954,-6.5875096,-3.4235399,-2.8301122,1608.862311,0.8960377,0.3047889,p2.mp3,p2.mp3,4,3,4,4,3,4,2,3,Naturally delivered,Minimize fillers
Persuasive,0.016607676,0.026297444,0.5882423864,1644.1593,1062.1113,3.989906921,4431.337634,5709.342654,163.1675802,0.1465468528,-508.25958,39.19433,-9.475256,0.43925107,-2.410567,-0.9234601,-9.8811865,-9.786234,-8.203261,-7.207199,-6.51273,-8.1881485,-6.980221,1785.549452,0.7407773,0.2997295,p3.mp3,p3.mp3,4,4,3,4,4,4,4,4,Conviction is clear,Some parts sounded explicitly memorized
Persuasive,0.014752502,0.01850147,0.4791411186,1726.6466,1094.6223,4.724059474,3241.083559,4715.281117,173.4186994,0.1075146158,-492.68994,42.349934,-0.7931987,1.2309002,-3.1325595,2.6499782,-10.655799,-5.5576997,-6.6899424,-4.0938144,-3.7140558,-1.5821574,-0.8949809,1717.890869,0.87284493,0.33290195,p4.mp3,p4.mp3,4,3,4,4,4,5,3,4,Expressive delivery,Breathing is too obvious
Persuasive,0.018604552,0.026403228,0.5265243489,1811.1981,1168.9672,4.121688996,3449.49707,5028.286466,150.5390701,0.1110122316,-516.0058,37.31312,-4.768638,4.4128146,1.3909324,2.2006886,-16.876966,-3.0253348,-10.735515,-7.379499,-5.909622,-4.339296,-7.581607,1873.373844,0.85955036,0.3359798,p5.mp3,p5.mp3,4,4,3,3,3,4,5,4,Easy to follow,Some words aren't articulated well 
Persuasive,0.014613397,0.020991746,0.5229941281,1779.0057,1195.7306,4.169983666,4427.319314,5547.156109,133.0646473,0.1719699504,-542.98517,53.809303,-0.1692038,10.543235,1.3372401,-7.7454934,-9.573532,-9.657505,-7.2181234,-10.028174,-8.908664,-7.2589607,-5.4597554,1294.667031,0.75405455,0.27847528,p6.mp3,p6.mp3,3,2,3,2,3,2,4,2,Easy to follow,Unnatural delivery
Persuasive,0.04592674,0.058191188,0.4130928063,1484.4255,1081.2822,4.636744325,3552.608274,4877.775937,185.1099868,0.1123259558,-437.39496,60.097244,1.6166643,11.343333,-1.8763195,-3.164696,-7.9105387,-8.58797,-6.752295,-6.771964,-4.4735,-5.640439,-4.4501066,1636.025927,0.95074445,0.31785372,p7.mp3,p7.mp3,4,4,4,3,3,3,4,4,Pacing is appropriate,Intonation variation
Persuasive,0.01817279,0.030953534,0.5822144791,1592.7697,1103.9424,4.275958755,3031.047579,4484.223055,163.6357792,0.09636185725,-507.96994,43.620144,-3.4190588,5.510852,1.3578963,-0.08224647,-9.6296215,-3.9589722,-5.386805,-4.610192,-3.2664974,-0.9239836,-2.2181566,1678.942969,0.89338696,0.34808725,p8.mp3,p8.mp3,4,4,3,4,3,5,3,4,Spontaneous and natural delivery,Articulation of some words are unclear
Persuasive,0.022198385,0.034324706,0.5495232611,1545.2472,1136.5261,3.94542507,6181.928763,7530.924666,134.2603725,0.2105640818,-480.1216,42.16738,2.5551033,14.333372,5.877277,5.824411,-4.182799,-4.3070354,-6.4723434,-7.9532104,-6.0321374,-7.656182,-5.912929,1525.780922,0.726183,0.29505122,p9.mp3,p9.mp3,4,4,5,4,4,3,3,4,Clear articulation,Expression isn't consistent
